Metric,Country,Administrative region,Year,HS_BIN,Class label,Count,Total valid cells,Percentage (%)
BA,Russia,Khabarovskiy,2010,2,"Hot spot, 95%",45,1064,4.23
BA,Russia,Khabarovskiy,2010,3,"Hot spot, 99%",266,1064,25.0
BA,Russia,Khabarovskiy,2011,-3,"Cold spot, 99%",56,1064,5.26
BA,Russia,Khabarovskiy,2011,-2,"Cold spot, 95%",353,1064,33.18
BA,Russia,Khabarovskiy,2011,-1,"Cold spot, 90%",269,1064,25.28
BA,Russia,Khabarovskiy,2011,0,Not significant,386,1064,36.28
BA,Russia,Khabarovskiy,2011,1,"Hot spot, 90%",0,1064,0.0
BA,Russia,Khabarovskiy,2011,2,"Hot spot, 95%",0,1064,0.0
BA,Russia,Khabarovskiy,2011,3,"Hot spot, 99%",0,1064,0.0
BA,Russia,Khabarovskiy,2012,-3,"Cold spot, 99%",0,1064,0.0
BA,Russia,Khabarovskiy,2012,-2,"Cold spot, 95%",30,1064,2.82
BA,Russia,Khabarovskiy,2012,-1,"Cold spot, 90%",39,1064,3.67
BA,Russia,Khabarovskiy,2012,0,Not significant,738,1064,69.36
BA,Russia,Khabarovskiy,2012,1,"Hot spot, 90%",47,1064,4.42
BA,Russia,Khabarovskiy,2012,2,"Hot spot, 95%",14,1064,1.32
BA,Russia,Khabarovskiy,2012,3,"Hot spot, 99%",196,1064,18.42
BA,Russia,Khabarovskiy,2013,-3,"Cold spot, 99%",0,1064,0.0
BA,Russia,Khabarovskiy,2013,-2,"Cold spot, 95%",23,1064,2.16
BA,Russia,Khabarovskiy,2013,-1,"Cold spot, 90%",37,1064,3.48
BA,Russia,Khabarovskiy,2013,0,Not significant,603,1064,56.67
BA,Russia,Khabarovskiy,2013,1,"Hot spot, 90%",11,1064,1.03
BA,Russia,Khabarovskiy,2013,2,"Hot spot, 95%",28,1064,2.63
BA,Russia,Khabarovskiy,2013,3,"Hot spot, 99%",362,1064,34.02
BA,Russia,Khabarovskiy,2014,-3,"Cold spot, 99%",60,1064,5.64
BA,Russia,Khabarovskiy,2014,-2,"Cold spot, 95%",342,1064,32.14
BA,Russia,Khabarovskiy,2014,-1,"Cold spot, 90%",154,1064,14.47
BA,Russia,Khabarovskiy,2014,0,Not significant,241,1064,22.65
BA,Russia,Khabarovskiy,2014,1,"Hot spot, 90%",3,1064,0.28
BA,Russia,Khabarovskiy,2014,2,"Hot spot, 95%",13,1064,1.22
BA,Russia,Khabarovskiy,2014,3,"Hot spot, 99%",251,1064,23.59
BA,Russia,Khabarovskiy,2015,-3,"Cold spot, 99%",111,1064,10.43
BA,Russia,Khabarovskiy,2015,-2,"Cold spot, 95%",418,1064,39.29
BA,Russia,Khabarovskiy,2015,-1,"Cold spot, 90%",141,1064,13.25
BA,Russia,Khabarovskiy,2015,0,Not significant,245,1064,23.03
BA,Russia,Khabarovskiy,2015,1,"Hot spot, 90%",15,1064,1.41
BA,Russia,Khabarovskiy,2015,2,"Hot spot, 95%",19,1064,1.79
BA,Russia,Khabarovskiy,2015,3,"Hot spot, 99%",115,1064,10.81
BA,Russia,Khabarovskiy,2016,-3,"Cold spot, 99%",130,1064,12.22
BA,Russia,Khabarovskiy,2016,-2,"Cold spot, 95%",493,1064,46.33
BA,Russia,Khabarovskiy,2016,-1,"Cold spot, 90%",141,1064,13.25
BA,Russia,Khabarovskiy,2016,0,Not significant,290,1064,27.26
BA,Russia,Khabarovskiy,2016,1,"Hot spot, 90%",10,1064,0.94
BA,Russia,Khabarovskiy,2016,2,"Hot spot, 95%",0,1064,0.0
BA,Russia,Khabarovskiy,2016,3,"Hot spot, 99%",0,1064,0.0
BA,Russia,Khabarovskiy,2017,-3,"Cold spot, 99%",53,1064,4.98
BA,Russia,Khabarovskiy,2017,-2,"Cold spot, 95%",562,1064,52.82
BA,Russia,Khabarovskiy,2017,-1,"Cold spot, 90%",108,1064,10.15
BA,Russia,Khabarovskiy,2017,0,Not significant,282,1064,26.5
BA,Russia,Khabarovskiy,2017,1,"Hot spot, 90%",14,1064,1.32
BA,Russia,Khabarovskiy,2017,2,"Hot spot, 95%",41,1064,3.85
BA,Russia,Khabarovskiy,2017,3,"Hot spot, 99%",4,1064,0.38
BA,Russia,Khabarovskiy,2018,-3,"Cold spot, 99%",80,1064,7.52
BA,Russia,Khabarovskiy,2018,-2,"Cold spot, 95%",496,1064,46.62
BA,Russia,Khabarovskiy,2018,-1,"Cold spot, 90%",120,1064,11.28
BA,Russia,Khabarovskiy,2018,0,Not significant,233,1064,21.9
BA,Russia,Khabarovskiy,2018,1,"Hot spot, 90%",2,1064,0.19
BA,Russia,Khabarovskiy,2018,2,"Hot spot, 95%",16,1064,1.5
BA,Russia,Khabarovskiy,2018,3,"Hot spot, 99%",117,1064,11.0
BA,Russia,Khabarovskiy,2019,-3,"Cold spot, 99%",22,1064,2.07
BA,Russia,Khabarovskiy,2019,-2,"Cold spot, 95%",268,1064,25.19
BA,Russia,Khabarovskiy,2019,-1,"Cold spot, 90%",118,1064,11.09
BA,Russia,Khabarovskiy,2019,0,Not significant,431,1064,40.51
BA,Russia,Khabarovskiy,2019,1,"Hot spot, 90%",19,1064,1.79
BA,Russia,Khabarovskiy,2019,2,"Hot spot, 95%",26,1064,2.44
BA,Russia,Khabarovskiy,2019,3,"Hot spot, 99%",180,1064,16.92
BA,Russia,Khabarovskiy,2020,-3,"Cold spot, 99%",75,1064,7.05
BA,Russia,Khabarovskiy,2020,-2,"Cold spot, 95%",246,1064,23.12
BA,Russia,Khabarovskiy,2020,-1,"Cold spot, 90%",122,1064,11.47
BA,Russia,Khabarovskiy,2020,0,Not significant,438,1064,41.17
BA,Russia,Khabarovskiy,2020,1,"Hot spot, 90%",19,1064,1.79
BA,Russia,Khabarovskiy,2020,2,"Hot spot, 95%",26,1064,2.44
BA,Russia,Khabarovskiy,2020,3,"Hot spot, 99%",138,1064,12.97
BA,Russia,Khabarovskiy,2021,-3,"Cold spot, 99%",336,1064,31.58
BA,Russia,Khabarovskiy,2021,-2,"Cold spot, 95%",432,1064,40.6
BA,Russia,Khabarovskiy,2021,-1,"Cold spot, 90%",139,1064,13.06
BA,Russia,Khabarovskiy,2021,0,Not significant,157,1064,14.76
BA,Russia,Khabarovskiy,2021,1,"Hot spot, 90%",0,1064,0.0
BA,Russia,Khabarovskiy,2021,2,"Hot spot, 95%",0,1064,0.0
BA,Russia,Khabarovskiy,2021,3,"Hot spot, 99%",0,1064,0.0
BA,Russia,Khabarovskiy,2022,-3,"Cold spot, 99%",340,1064,31.95
BA,Russia,Khabarovskiy,2022,-2,"Cold spot, 95%",413,1064,38.82
BA,Russia,Khabarovskiy,2022,-1,"Cold spot, 90%",171,1064,16.07
BA,Russia,Khabarovskiy,2022,0,Not significant,140,1064,13.16
BA,Russia,Khabarovskiy,2022,1,"Hot spot, 90%",0,1064,0.0
BA,Russia,Khabarovskiy,2022,2,"Hot spot, 95%",0,1064,0.0
BA,Russia,Khabarovskiy,2022,3,"Hot spot, 99%",0,1064,0.0
BA,Russia,Khabarovskiy,2023,-3,"Cold spot, 99%",171,1064,16.07
BA,Russia,Khabarovskiy,2023,-2,"Cold spot, 95%",477,1064,44.83
BA,Russia,Khabarovskiy,2023,-1,"Cold spot, 90%",170,1064,15.98
BA,Russia,Khabarovskiy,2023,0,Not significant,204,1064,19.17
BA,Russia,Khabarovskiy,2023,1,"Hot spot, 90%",15,1064,1.41
BA,Russia,Khabarovskiy,2023,2,"Hot spot, 95%",21,1064,1.97
BA,Russia,Khabarovskiy,2023,3,"Hot spot, 99%",6,1064,0.56
BA,Russia,Khabarovskiy,2024,-3,"Cold spot, 99%",97,1064,9.12
BA,Russia,Khabarovskiy,2024,-2,"Cold spot, 95%",432,1064,40.6
BA,Russia,Khabarovskiy,2024,-1,"Cold spot, 90%",155,1064,14.57
BA,Russia,Khabarovskiy,2024,0,Not significant,321,1064,30.17
BA,Russia,Khabarovskiy,2024,1,"Hot spot, 90%",3,1064,0.28
BA,Russia,Khabarovskiy,2024,2,"Hot spot, 95%",15,1064,1.41
BA,Russia,Khabarovskiy,2024,3,"Hot spot, 99%",41,1064,3.85
BA,Russia,Khabarovskiy,2025,-3,"Cold spot, 99%",109,1064,10.24
BA,Russia,Khabarovskiy,2025,-2,"Cold spot, 95%",596,1064,56.02
BA,Russia,Khabarovskiy,2025,-1,"Cold spot, 90%",156,1064,14.66
BA,Russia,Khabarovskiy,2025,0,Not significant,203,1064,19.08
BA,Russia,Khabarovskiy,2025,1,"Hot spot, 90%",0,1064,0.0
BA,Russia,Khabarovskiy,2025,2,"Hot spot, 95%",0,1064,0.0
BA,Russia,Khabarovskiy,2025,3,"Hot spot, 99%",0,1064,0.0
BA,Russia,Primorskiy,2001,-3,"Cold spot, 99%",0,829,0.0
BA,Russia,Primorskiy,2001,-2,"Cold spot, 95%",0,829,0.0
BA,Russia,Primorskiy,2001,-1,"Cold spot, 90%",26,829,3.14
BA,Russia,Primorskiy,2001,0,Not significant,755,829,91.07
BA,Russia,Primorskiy,2001,1,"Hot spot, 90%",15,829,1.81
BA,Russia,Primorskiy,2001,2,"Hot spot, 95%",26,829,3.14
BA,Russia,Primorskiy,2001,3,"Hot spot, 99%",7,829,0.84
BA,Russia,Primorskiy,2002,-3,"Cold spot, 99%",2,829,0.24
BA,Russia,Primorskiy,2002,-2,"Cold spot, 95%",133,829,16.04
BA,Russia,Primorskiy,2002,-1,"Cold spot, 90%",188,829,22.68
BA,Russia,Primorskiy,2002,0,Not significant,506,829,61.04
BA,Russia,Primorskiy,2002,1,"Hot spot, 90%",0,829,0.0
BA,Russia,Primorskiy,2002,2,"Hot spot, 95%",0,829,0.0
BA,Russia,Primorskiy,2002,3,"Hot spot, 99%",0,829,0.0
BA,Russia,Primorskiy,2003,-3,"Cold spot, 99%",0,829,0.0
BA,Russia,Primorskiy,2003,-2,"Cold spot, 95%",4,829,0.48
BA,Russia,Primorskiy,2003,-1,"Cold spot, 90%",116,829,13.99
BA,Russia,Primorskiy,2003,0,Not significant,596,829,71.89
BA,Russia,Primorskiy,2003,1,"Hot spot, 90%",10,829,1.21
BA,Russia,Primorskiy,2003,2,"Hot spot, 95%",3,829,0.36
BA,Russia,Primorskiy,2003,3,"Hot spot, 99%",100,829,12.06
BA,Russia,Primorskiy,2004,-3,"Cold spot, 99%",0,829,0.0
BA,Russia,Primorskiy,2004,-2,"Cold spot, 95%",0,829,0.0
BA,Russia,Primorskiy,2004,-1,"Cold spot, 90%",0,829,0.0
BA,Russia,Primorskiy,2004,0,Not significant,394,829,47.53
BA,Russia,Primorskiy,2004,1,"Hot spot, 90%",55,829,6.63
BA,Russia,Primorskiy,2004,2,"Hot spot, 95%",77,829,9.29
BA,Russia,Primorskiy,2004,3,"Hot spot, 99%",303,829,36.55
BA,Russia,Primorskiy,2005,-3,"Cold spot, 99%",0,829,0.0
BA,Russia,Primorskiy,2005,-2,"Cold spot, 95%",20,829,2.41
BA,Russia,Primorskiy,2005,-1,"Cold spot, 90%",34,829,4.1
BA,Russia,Primorskiy,2005,0,Not significant,378,829,45.6
BA,Russia,Primorskiy,2005,1,"Hot spot, 90%",32,829,3.86
BA,Russia,Primorskiy,2005,2,"Hot spot, 95%",111,829,13.39
BA,Russia,Primorskiy,2005,3,"Hot spot, 99%",254,829,30.64
BA,Russia,Primorskiy,2006,-3,"Cold spot, 99%",0,829,0.0
BA,Russia,Primorskiy,2006,-2,"Cold spot, 95%",49,829,5.91
BA,Russia,Primorskiy,2006,-1,"Cold spot, 90%",98,829,11.82
BA,Russia,Primorskiy,2006,0,Not significant,374,829,45.11
BA,Russia,Primorskiy,2006,1,"Hot spot, 90%",33,829,3.98
BA,Russia,Primorskiy,2006,2,"Hot spot, 95%",52,829,6.27
BA,Russia,Primorskiy,2006,3,"Hot spot, 99%",223,829,26.9
BA,Russia,Primorskiy,2007,-3,"Cold spot, 99%",0,829,0.0
BA,Russia,Primorskiy,2007,-2,"Cold spot, 95%",43,829,5.19
BA,Russia,Primorskiy,2007,-1,"Cold spot, 90%",111,829,13.39
BA,Russia,Primorskiy,2007,0,Not significant,502,829,60.55
BA,Russia,Primorskiy,2007,1,"Hot spot, 90%",48,829,5.79
BA,Russia,Primorskiy,2007,2,"Hot spot, 95%",61,829,7.36
BA,Russia,Primorskiy,2007,3,"Hot spot, 99%",64,829,7.72
BA,Russia,Primorskiy,2008,-3,"Cold spot, 99%",0,829,0.0
BA,Russia,Primorskiy,2008,-2,"Cold spot, 95%",22,829,2.65
BA,Russia,Primorskiy,2008,-1,"Cold spot, 90%",50,829,6.03
BA,Russia,Primorskiy,2008,0,Not significant,312,829,37.64
BA,Russia,Primorskiy,2008,1,"Hot spot, 90%",38,829,4.58
BA,Russia,Primorskiy,2008,2,"Hot spot, 95%",51,829,6.15
BA,Russia,Primorskiy,2008,3,"Hot spot, 99%",356,829,42.94
BA,Russia,Primorskiy,2009,-3,"Cold spot, 99%",0,829,0.0
BA,Russia,Primorskiy,2009,-2,"Cold spot, 95%",24,829,2.9
BA,Russia,Primorskiy,2009,-1,"Cold spot, 90%",53,829,6.39
BA,Russia,Primorskiy,2009,0,Not significant,198,829,23.88
BA,Russia,Primorskiy,2009,1,"Hot spot, 90%",5,829,0.6
BA,Russia,Primorskiy,2009,2,"Hot spot, 95%",24,829,2.9
BA,Russia,Primorskiy,2009,3,"Hot spot, 99%",525,829,63.33
BA,Russia,Primorskiy,2010,-3,"Cold spot, 99%",0,829,0.0
BA,Russia,Primorskiy,2010,-2,"Cold spot, 95%",33,829,3.98
BA,Russia,Primorskiy,2010,-1,"Cold spot, 90%",50,829,6.03
BA,Russia,Primorskiy,2010,0,Not significant,302,829,36.43
BA,Russia,Primorskiy,2010,1,"Hot spot, 90%",27,829,3.26
BA,Russia,Primorskiy,2010,2,"Hot spot, 95%",62,829,7.48
BA,Russia,Primorskiy,2010,3,"Hot spot, 99%",355,829,42.82
BA,Russia,Primorskiy,2011,-3,"Cold spot, 99%",0,829,0.0
BA,Russia,Primorskiy,2011,-2,"Cold spot, 95%",36,829,4.34
BA,Russia,Primorskiy,2011,-1,"Cold spot, 90%",57,829,6.88
BA,Russia,Primorskiy,2011,0,Not significant,459,829,55.37
BA,Russia,Primorskiy,2011,1,"Hot spot, 90%",22,829,2.65
BA,Russia,Primorskiy,2011,2,"Hot spot, 95%",21,829,2.53
BA,Russia,Primorskiy,2011,3,"Hot spot, 99%",234,829,28.23
BA,Russia,Primorskiy,2012,-3,"Cold spot, 99%",0,829,0.0
BA,Russia,Primorskiy,2012,-2,"Cold spot, 95%",64,829,7.72
BA,Russia,Primorskiy,2012,-1,"Cold spot, 90%",43,829,5.19
BA,Russia,Primorskiy,2012,0,Not significant,407,829,49.1
BA,Russia,Primorskiy,2012,1,"Hot spot, 90%",46,829,5.55
BA,Russia,Primorskiy,2012,2,"Hot spot, 95%",29,829,3.5
BA,Russia,Primorskiy,2012,3,"Hot spot, 99%",240,829,28.95
BA,Russia,Primorskiy,2013,-3,"Cold spot, 99%",0,829,0.0
BA,Russia,Primorskiy,2013,-2,"Cold spot, 95%",178,829,21.47
BA,Russia,Primorskiy,2013,-1,"Cold spot, 90%",194,829,23.4
BA,Russia,Primorskiy,2013,0,Not significant,419,829,50.54
BA,Russia,Primorskiy,2013,1,"Hot spot, 90%",16,829,1.93
BA,Russia,Primorskiy,2013,2,"Hot spot, 95%",17,829,2.05
BA,Russia,Primorskiy,2013,3,"Hot spot, 99%",5,829,0.6
BA,Russia,Primorskiy,2014,-3,"Cold spot, 99%",0,829,0.0
BA,Russia,Primorskiy,2014,-2,"Cold spot, 95%",43,829,5.19
BA,Russia,Primorskiy,2014,-1,"Cold spot, 90%",54,829,6.51
BA,Russia,Primorskiy,2014,0,Not significant,248,829,29.92
BA,Russia,Primorskiy,2014,1,"Hot spot, 90%",33,829,3.98
BA,Russia,Primorskiy,2014,2,"Hot spot, 95%",60,829,7.24
BA,Russia,Primorskiy,2014,3,"Hot spot, 99%",391,829,47.17
BA,Russia,Primorskiy,2015,-3,"Cold spot, 99%",0,829,0.0
BA,Russia,Primorskiy,2015,-2,"Cold spot, 95%",45,829,5.43
BA,Russia,Primorskiy,2015,-1,"Cold spot, 90%",57,829,6.88
BA,Russia,Primorskiy,2015,0,Not significant,199,829,24.0
BA,Russia,Primorskiy,2015,1,"Hot spot, 90%",22,829,2.65
BA,Russia,Primorskiy,2015,2,"Hot spot, 95%",68,829,8.2
BA,Russia,Primorskiy,2015,3,"Hot spot, 99%",438,829,52.83
BA,Russia,Primorskiy,2016,-3,"Cold spot, 99%",2,829,0.24
BA,Russia,Primorskiy,2016,-2,"Cold spot, 95%",172,829,20.75
BA,Russia,Primorskiy,2016,-1,"Cold spot, 90%",198,829,23.88
BA,Russia,Primorskiy,2016,0,Not significant,340,829,41.01
BA,Russia,Primorskiy,2016,1,"Hot spot, 90%",9,829,1.09
BA,Russia,Primorskiy,2016,2,"Hot spot, 95%",10,829,1.21
BA,Russia,Primorskiy,2016,3,"Hot spot, 99%",98,829,11.82
BA,Russia,Primorskiy,2017,-3,"Cold spot, 99%",1,829,0.12
BA,Russia,Primorskiy,2017,-2,"Cold spot, 95%",50,829,6.03
BA,Russia,Primorskiy,2017,-1,"Cold spot, 90%",67,829,8.08
BA,Russia,Primorskiy,2017,0,Not significant,606,829,73.1
BA,Russia,Primorskiy,2017,1,"Hot spot, 90%",16,829,1.93
BA,Russia,Primorskiy,2017,2,"Hot spot, 95%",18,829,2.17
BA,Russia,Primorskiy,2017,3,"Hot spot, 99%",71,829,8.56
BA,Russia,Primorskiy,2018,-3,"Cold spot, 99%",2,829,0.24
BA,Russia,Primorskiy,2018,-2,"Cold spot, 95%",38,829,4.58
BA,Russia,Primorskiy,2018,-1,"Cold spot, 90%",27,829,3.26
BA,Russia,Primorskiy,2018,0,Not significant,469,829,56.57
BA,Russia,Primorskiy,2018,1,"Hot spot, 90%",46,829,5.55
BA,Russia,Primorskiy,2018,2,"Hot spot, 95%",34,829,4.1
BA,Russia,Primorskiy,2018,3,"Hot spot, 99%",213,829,25.69
BA,Russia,Primorskiy,2019,-3,"Cold spot, 99%",2,829,0.24
BA,Russia,Primorskiy,2019,-2,"Cold spot, 95%",62,829,7.48
BA,Russia,Primorskiy,2019,-1,"Cold spot, 90%",29,829,3.5
BA,Russia,Primorskiy,2019,0,Not significant,278,829,33.53
BA,Russia,Primorskiy,2019,1,"Hot spot, 90%",43,829,5.19
BA,Russia,Primorskiy,2019,2,"Hot spot, 95%",87,829,10.49
BA,Russia,Primorskiy,2019,3,"Hot spot, 99%",328,829,39.57
BA,Russia,Primorskiy,2020,-3,"Cold spot, 99%",0,829,0.0
BA,Russia,Primorskiy,2020,-2,"Cold spot, 95%",64,829,7.72
BA,Russia,Primorskiy,2020,-1,"Cold spot, 90%",77,829,9.29
BA,Russia,Primorskiy,2020,0,Not significant,355,829,42.82
BA,Russia,Primorskiy,2020,1,"Hot spot, 90%",36,829,4.34
BA,Russia,Primorskiy,2020,2,"Hot spot, 95%",53,829,6.39
BA,Russia,Primorskiy,2020,3,"Hot spot, 99%",244,829,29.43
BA,Russia,Primorskiy,2021,-3,"Cold spot, 99%",0,829,0.0
BA,Russia,Primorskiy,2021,-2,"Cold spot, 95%",55,829,6.63
BA,Russia,Primorskiy,2021,-1,"Cold spot, 90%",93,829,11.22
BA,Russia,Primorskiy,2021,0,Not significant,644,829,77.68
BA,Russia,Primorskiy,2021,1,"Hot spot, 90%",29,829,3.5
BA,Russia,Primorskiy,2021,2,"Hot spot, 95%",8,829,0.97
BA,Russia,Primorskiy,2021,3,"Hot spot, 99%",0,829,0.0
BA,Russia,Primorskiy,2022,-3,"Cold spot, 99%",0,829,0.0
BA,Russia,Primorskiy,2022,-2,"Cold spot, 95%",58,829,7.0
BA,Russia,Primorskiy,2022,-1,"Cold spot, 90%",33,829,3.98
BA,Russia,Primorskiy,2022,0,Not significant,550,829,66.34
BA,Russia,Primorskiy,2022,1,"Hot spot, 90%",67,829,8.08
BA,Russia,Primorskiy,2022,2,"Hot spot, 95%",71,829,8.56
BA,Russia,Primorskiy,2022,3,"Hot spot, 99%",50,829,6.03
BA,Russia,Primorskiy,2023,-3,"Cold spot, 99%",2,829,0.24
BA,Russia,Primorskiy,2023,-2,"Cold spot, 95%",64,829,7.72
BA,Russia,Primorskiy,2023,-1,"Cold spot, 90%",88,829,10.62
BA,Russia,Primorskiy,2023,0,Not significant,496,829,59.83
BA,Russia,Primorskiy,2023,1,"Hot spot, 90%",23,829,2.77
BA,Russia,Primorskiy,2023,2,"Hot spot, 95%",46,829,5.55
BA,Russia,Primorskiy,2023,3,"Hot spot, 99%",110,829,13.27
BA,Russia,Primorskiy,2024,-3,"Cold spot, 99%",2,829,0.24
BA,Russia,Primorskiy,2024,-2,"Cold spot, 95%",241,829,29.07
BA,Russia,Primorskiy,2024,-1,"Cold spot, 90%",181,829,21.83
BA,Russia,Primorskiy,2024,0,Not significant,382,829,46.08
BA,Russia,Primorskiy,2024,1,"Hot spot, 90%",14,829,1.69
BA,Russia,Primorskiy,2024,2,"Hot spot, 95%",9,829,1.09
BA,Russia,Primorskiy,2024,3,"Hot spot, 99%",0,829,0.0
BA,Russia,Primorskiy,2025,-3,"Cold spot, 99%",22,829,2.65
BA,Russia,Primorskiy,2025,-2,"Cold spot, 95%",508,829,61.28
BA,Russia,Primorskiy,2025,-1,"Cold spot, 90%",150,829,18.09
BA,Russia,Primorskiy,2025,0,Not significant,149,829,17.97
BA,Russia,Primorskiy,2025,1,"Hot spot, 90%",0,829,0.0
BA,Russia,Primorskiy,2025,2,"Hot spot, 95%",0,829,0.0
BA,Russia,Primorskiy,2025,3,"Hot spot, 99%",0,829,0.0
